event_id,event_time,ccy_couple,rate
288230383844090572,1734255910938,AUDUSD,1.36646788
288230383844090573,1734255910625,AUDUSD,1.3668309
288230383844090574,1734255910025,EURGBP,1.40284269
288230383844090575,1734255910198,GBPUSD,1.33322715
288230383844090576,1734255920114,EURUSD,1.02864812
288230383844090577,1734255920790,EURUSD,1.02991187
288230383844090578,1734255920041,EURUSD,1.02904498
288230383844090579,1734255920181,EURUSD,1.03072534
288230383844090580,1734255920468,NZDUSD,1.16105253
288230383844090581,1734255920574,AUDUSD,1.36652572
288230383844090582,1734255920963,AUDUSD,1.36612698
288230383844090583,1734255920675,AUDUSD,1.36616191
288230383844090584,1734255920814,AUDUSD,1.36539521
288230383844090585,1734255920007,EURGBP,1.40358206
288230383844090586,1734255920208,EURGBP,1.40228137
288230383844090587,1734255920698,GBPUSD,1.33538359
288230383844090588,1734255920325,GBPUSD,1.33519465
288230383844090589,1734255930471,EURUSD,1.0305389
288230383844090590,1734255930185,NZDUSD,1.16125475
288230383844090591,1734255930759,AUDUSD,1.36633863
288230383844090592,1734255930024,AUDUSD,1.36752474
288230383844090593,1734255930911,AUDUSD,1.36680594
288230383844090594,1734255930027,AUDUSD,1.36741126
288230383844090595,1734255930538,EURGBP,1.40103093
288230383844090596,1734255930487,GBPUSD,1.33527825
288230383844090597,1734255940884,EURUSD,1.03033072
288230383844090598,1734255940003,NZDUSD,1.16009246
288230383844090599,1734255940641,NZDUSD,1.16027505
288230383844090600,1734255940453,AUDUSD,1.36620511
288230383844090601,1734255940831,AUDUSD,1.36603428
288230383844090602,1734255940288,AUDUSD,1.36639471
288230383844090603,1734255940831,AUDUSD,1.36442267
288230383844090604,1734255940693,EURGBP,1.40060734
288230383844090605,1734255940283,GBPUSD,1.3358506
288230383844090606,1734255950360,EURUSD,1.02996124
288230383844090607,1734255950183,EURUSD,1.03044812
288230383844090608,1734255950565,NZDUSD,1.15894367
288230383844090609,1734255950098,AUDUSD,1.3640696
288230383844090610,1734255950458,AUDUSD,1.36582898
288230383844090611,1734255950960,EURGBP,1.39877868
288230383844090612,1734255950290,EURGBP,1.39837627
288230383844090613,1734255950526,GBPUSD,1.33569222
288230383844090614,1734255960522,EURUSD,1.03044858
288230383844090615,1734255960571,EURUSD,1.02998042
288230383844090616,1734255960225,EURUSD,1.03000353
288230383844090617,1734255960811,EURUSD,1.03006661
288230383844090618,1734255960273,NZDUSD,1.1601155
288230383844090619,1734255960140,NZDUSD,1.1598696
288230383844090620,1734255960122,NZDUSD,1.15917563
288230383844090621,1734255960517,AUDUSD,1.36510643
288230383844090622,1734255960951,AUDUSD,1.36682827
288230383844090623,1734255960447,AUDUSD,1.36646572
288230383844090624,1734255960666,EURGBP,1.39964307
288230383844090625,1734255960765,EURGBP,1.39866034
288230383844090626,1734255960416,GBPUSD,1.33664402
288230383844090627,1734255960528,GBPUSD,1.33916846
288230383844090628,1734255970205,EURUSD,1.02830588
288230383844090629,1734255970573,EURUSD,1.02792177
288230383844090630,1734255970385,NZDUSD,1.15969326
288230383844090631,1734255970419,NZDUSD,1.16115645
288230383844090632,1734255970850,NZDUSD,1.16169394
288230383844090633,1734255970964,AUDUSD,1.36578172
288230383844090634,1734255970732,EURGBP,1.39993143
288230383844090635,1734255970916,GBPUSD,1.3384842
288230383844090636,1734255970937,GBPUSD,1.33807449
288230383844090637,1734255980283,EURUSD,1.02840075
288230383844090638,1734255980678,NZDUSD,1.16137586
288230383844090639,1734255980645,NZDUSD,1.16150246
288230383844090640,1734255980381,NZDUSD,1.16084086
288230383844090641,1734255980964,AUDUSD,1.36544228
288230383844090642,1734255980162,AUDUSD,1.36569973
288230383844090643,1734255980352,AUDUSD,1.36624269
288230383844090644,1734255980787,AUDUSD,1.36529352
288230383844090645,1734255980686,EURGBP,1.39956416
288230383844090646,1734255980221,GBPUSD,1.33820026
288230383844090647,1734255990507,EURUSD,1.02923241
288230383844090648,1734255990877,EURUSD,1.03230123
288230383844090649,1734255990778,NZDUSD,1.16056844
288230383844090650,1734255990106,NZDUSD,1.16045122
288230383844090651,1734255990234,AUDUSD,1.3649099
288230383844090652,1734255990227,AUDUSD,1.36435351
288230383844090653,1734255990760,EURGBP,1.3986264
288230383844090654,1734255990626,EURGBP,1.39664501
288230383844090655,1734255990930,GBPUSD,1.33677835
288230383844090656,1734255990013,GBPUSD,1.33691659
288230383844090657,1734256000687,EURUSD,1.03235859
288230383844090658,1734256000429,EURUSD,1.03157909
288230383844090659,1734256000759,EURUSD,1.03094208
288230383844090660,1734256000173,NZDUSD,1.15931417
288230383844090661,1734256000326,NZDUSD,1.16056574
288230383844090662,1734256000306,NZDUSD,1.16112147
288230383844090663,1734256000397,NZDUSD,1.1601108
288230383844090664,1734256000170,AUDUSD,1.3659923
288230383844090665,1734256000071,EURGBP,1.39690961
288230383844090666,1734256000431,EURGBP,1.39671325
288230383844090667,1734256000743,GBPUSD,1.33771003
288230383844090668,1734256000865,GBPUSD,1.33767064
288230383844090669,1734256010823,EURUSD,1.02996082
288230383844090670,1734256010897,EURUSD,1.03129711
288230383844090671,1734256010231,EURUSD,1.0297627
288230383844090672,1734256010412,EURUSD,1.02970733
288230383844090673,1734256010592,NZDUSD,1.15970119
288230383844090674,1734256010563,NZDUSD,1.15881852
288230383844090675,1734256010113,AUDUSD,1.36612477
288230383844090676,1734256010552,EURGBP,1.39771323
288230383844090677,1734256010233,EURGBP,1.39966829
288230383844090678,1734256010429,GBPUSD,1.33711897
288230383844090679,1734256020305,EURUSD,1.02900258
288230383844090680,1734256020438,EURUSD,1.02905082
288230383844090681,1734256020253,EURUSD,1.02933319
288230383844090682,1734256020979,EURUSD,1.02971628
288230383844090683,1734256020337,NZDUSD,1.15890575
288230383844090684,1734256020866,NZDUSD,1.15940989
288230383844090685,1734256020935,NZDUSD,1.16009289
288230383844090686,1734256020392,NZDUSD,1.15843281
288230383844090687,1734256020648,AUDUSD,1.36666648
288230383844090688,1734256020214,AUDUSD,1.36709144
288230383844090689,1734256020592,EURGBP,1.39877833
288230383844090690,1734256020210,EURGBP,1.39966798
288230383844090691,1734256020802,GBPUSD,1.33676634
288230383844090692,1734256020239,GBPUSD,1.33828759
288230383844090693,1734256030498,EURUSD,1.02814204
288230383844090694,1734256030198,EURUSD,1.02735555
288230383844090695,1734256030662,NZDUSD,1.15786771
288230383844090696,1734256030315,NZDUSD,1.1570488
288230383844090697,1734256030803,NZDUSD,1.15625465
288230383844090698,1734256030728,NZDUSD,1.15597622
288230383844090699,1734256030987,AUDUSD,1.36715313
288230383844090700,1734256030540,EURGBP,1.40236012
288230383844090701,1734256030645,GBPUSD,1.3381081
288230383844090702,1734256040103,EURUSD,1.02854257
288230383844090703,1734256040299,EURUSD,1.02746496
288230383844090704,1734256040344,EURUSD,1.02717833
288230383844090705,1734256040269,EURUSD,1.02746828
288230383844090706,1734256040909,NZDUSD,1.1553163
288230383844090707,1734256040061,NZDUSD,1.15312648
288230383844090708,1734256040273,NZDUSD,1.1524076
288230383844090709,1734256040058,NZDUSD,1.15053671
288230383844090710,1734256040370,AUDUSD,1.36771181
288230383844090711,1734256040296,AUDUSD,1.36527158
288230383844090712,1734256040564,AUDUSD,1.36517032
288230383844090713,1734256040917,EURGBP,1.40135135
288230383844090714,1734256040966,EURGBP,1.40190979
288230383844090715,1734256040796,GBPUSD,1.33761764
288230383844090716,1734256040637,GBPUSD,1.33809804
288230383844090717,1734256050201,EURUSD,1.02865467
288230383844090718,1734256050352,EURUSD,1.02968083
288230383844090719,1734256050892,EURUSD,1.02878589
288230383844090720,1734256050975,NZDUSD,1.15044337
288230383844090721,1734256050172,NZDUSD,1.15042185
288230383844090722,1734256050644,NZDUSD,1.14929127
288230383844090723,1734256050895,AUDUSD,1.36548199
288230383844090724,1734256050720,AUDUSD,1.36452656
288230383844090725,1734256050843,EURGBP,1.40155232
288230383844090726,1734256050809,GBPUSD,1.33897928
288230383844090727,1734256050551,GBPUSD,1.33800111
288230383844090728,1734256060654,EURUSD,1.02893154
288230383844090729,1734256060137,EURUSD,1.03027042
288230383844090730,1734256060717,EURUSD,1.03129076
288230383844090731,1734256060411,NZDUSD,1.14924735
288230383844090732,1734256060620,NZDUSD,1.15010459
288230383844090733,1734256060677,NZDUSD,1.14943086
288230383844090734,1734256060502,NZDUSD,1.14916289
288230383844090735,1734256060102,AUDUSD,1.36432253
288230383844090736,1734256060469,AUDUSD,1.3638125
288230383844090737,1734256060091,AUDUSD,1.3645028
288230383844090738,1734256060058,AUDUSD,1.36567673
288230383844090739,1734256060568,EURGBP,1.4008853
288230383844090740,1734256060485,GBPUSD,1.33767108
288230383844090741,1734256070428,EURUSD,1.03106714
288230383844090742,1734256070925,EURUSD,1.03129361
288230383844090743,1734256070510,NZDUSD,1.15035745
288230383844090744,1734256070955,NZDUSD,1.15067031
288230383844090745,1734256070349,AUDUSD,1.36527262
288230383844090746,1734256070961,AUDUSD,1.36331223
288230383844090747,1734256070119,AUDUSD,1.3617269
288230383844090748,1734256070694,EURGBP,1.40110996
288230383844090749,1734256070123,EURGBP,1.40180418
288230383844090750,1734256070068,GBPUSD,1.33866045
288230383844090751,1734256080645,EURUSD,1.0315005
288230383844090752,1734256080109,NZDUSD,1.15013598
288230383844090753,1734256080111,NZDUSD,1.14963545
288230383844090754,1734256080628,NZDUSD,1.15029351
288230383844090755,1734256080398,AUDUSD,1.36065491
288230383844090756,1734256080270,AUDUSD,1.36228447
288230383844090757,1734256080901,AUDUSD,1.36234313
288230383844090758,1734256080902,AUDUSD,1.36409386
288230383844090759,1734256080489,EURGBP,1.40015904
288230383844090760,1734256080298,EURGBP,1.40043213
288230383844090761,1734256080878,GBPUSD,1.33966476
288230383844090762,1734256080162,GBPUSD,1.3396039
288230383844090763,1734256090667,EURUSD,1.03275221
288230383844090764,1734256090931,EURUSD,1.03193253
288230383844090765,1734256090533,EURUSD,1.03094168
288230383844090766,1734256090794,NZDUSD,1.15241593
288230383844090767,1734256090364,AUDUSD,1.36578054
288230383844090768,1734256090927,AUDUSD,1.36570412
288230383844090769,1734256090313,AUDUSD,1.36348658
288230383844090770,1734256090767,EURGBP,1.40035216
288230383844090771,1734256090996,EURGBP,1.39922663
288230383844090772,1734256090710,GBPUSD,1.33786666
288230383844090773,1734256100484,EURUSD,1.03190324
288230383844090774,1734256100659,NZDUSD,1.15327561
288230383844090775,1734256100341,AUDUSD,1.36346682
288230383844090776,1734256100793,AUDUSD,1.36395191
288230383844090777,1734256100611,AUDUSD,1.36368217
288230383844090778,1734256100430,EURGBP,1.39919524
288230383844090779,1734256100393,GBPUSD,1.3385033
288230383844090780,1734256100933,GBPUSD,1.33864778
288230383844090781,1734256110412,EURUSD,1.0334464
288230383844090782,1734256110388,EURUSD,1.03602913
288230383844090783,1734256110656,EURUSD,1.037723
288230383844090784,1734256110867,EURUSD,1.03517318
288230383844090785,1734256110694,NZDUSD,1.15253312
288230383844090786,1734256110553,NZDUSD,1.15340725
288230383844090787,1734256110921,NZDUSD,1.15472496
288230383844090788,1734256110932,NZDUSD,1.15464668
288230383844090789,1734256110369,AUDUSD,1.36368374
288230383844090790,1734256110613,AUDUSD,1.3633781
288230383844090791,1734256110914,AUDUSD,1.36242597
288230383844090792,1734256110388,AUDUSD,1.36377955
288230383844090793,1734256110741,EURGBP,1.39873862
288230383844090794,1734256110950,EURGBP,1.40007513
288230383844090795,1734256110374,GBPUSD,1.33868374
288230383844090796,1734256120204,EURUSD,1.03536018
288230383844090797,1734256120957,NZDUSD,1.15342625
288230383844090798,1734256120310,NZDUSD,1.1520515
288230383844090799,1734256120874,AUDUSD,1.36316184
288230383844090800,1734256120251,AUDUSD,1.36172145
288230383844090801,1734256120984,EURGBP,1.39981031
288230383844090802,1734256120303,GBPUSD,1.33948799
288230383844090803,1734256120569,GBPUSD,1.3403869
288230383844090804,1734256130511,EURUSD,1.0354586
288230383844090805,1734256130838,EURUSD,1.03567212
288230383844090806,1734256130054,NZDUSD,1.15105706
288230383844090807,1734256130796,NZDUSD,1.15121395
288230383844090808,1734256130325,AUDUSD,1.36102415
288230383844090809,1734256130847,AUDUSD,1.36175437
288230383844090810,1734256130584,AUDUSD,1.36183891
288230383844090811,1734256130305,AUDUSD,1.36231622
288230383844090812,1734256130377,EURGBP,1.39871587
288230383844090813,1734256130364,EURGBP,1.40004346
288230383844090814,1734256130070,GBPUSD,1.34040757
288230383844090815,1734256130137,GBPUSD,1.34181316
288230383844090816,1734256140454,EURUSD,1.03669131
288230383844090817,1734256140887,NZDUSD,1.1509397
288230383844090818,1734256140447,NZDUSD,1.15241358
288230383844090819,1734256140273,NZDUSD,1.15502409
288230383844090820,1734256140350,AUDUSD,1.36337681
288230383844090821,1734256140613,AUDUSD,1.36417362
288230383844090822,1734256140792,AUDUSD,1.36369048
288230383844090823,1734256140136,AUDUSD,1.36409449
288230383844090824,1734256140073,EURGBP,1.39890735
288230383844090825,1734256140499,EURGBP,1.3983872
288230383844090826,1734256140858,GBPUSD,1.34139483
288230383844090827,1734256150316,EURUSD,1.03650238
288230383844090828,1734256150175,EURUSD,1.03617748
288230383844090829,1734256150148,NZDUSD,1.15569407
288230383844090830,1734256150588,NZDUSD,1.15573337
288230383844090831,1734256150399,AUDUSD,1.36375352
288230383844090832,1734256150267,AUDUSD,1.36390866
288230383844090833,1734256150774,EURGBP,1.39792215
288230383844090834,1734256150997,EURGBP,1.39873373
288230383844090835,1734256150758,GBPUSD,1.34161576
288230383844090836,1734256150182,GBPUSD,1.34052803
288230383844090837,1734256160621,EURUSD,1.03476502
288230383844090838,1734256160949,NZDUSD,1.15517662
288230383844090839,1734256160119,AUDUSD,1.36504622
288230383844090840,1734256160974,AUDUSD,1.36670882
288230383844090841,1734256160258,EURGBP,1.39827989
288230383844090842,1734256160062,EURGBP,1.39757383
288230383844090843,1734256160338,GBPUSD,1.34072413
288230383844090844,1734256160506,GBPUSD,1.34118305
288230383844090845,1734256170390,EURUSD,1.03404348
288230383844090846,1734256170262,EURUSD,1.03434605
288230383844090847,1734256170776,EURUSD,1.03400379
288230383844090848,1734256170953,NZDUSD,1.15459404
288230383844090849,1734256170614,NZDUSD,1.15428772
288230383844090850,1734256170518,AUDUSD,1.36613905
288230383844090851,1734256170374,AUDUSD,1.36663711
288230383844090852,1734256170628,AUDUSD,1.36552782
288230383844090853,1734256170247,EURGBP,1.3964346
288230383844090854,1734256170353,GBPUSD,1.34122297
288230383844090855,1734256170951,GBPUSD,1.34069494
288230383844090856,1734256180901,EURUSD,1.03347418
288230383844090857,1734256180279,EURUSD,1.03260201
288230383844090858,1734256180592,NZDUSD,1.15532409
288230383844090859,1734256180895,NZDUSD,1.15487399
288230383844090860,1734256180198,NZDUSD,1.15639399
288230383844090861,1734256180243,AUDUSD,1.36665095
288230383844090862,1734256180019,AUDUSD,1.36547492
288230383844090863,1734256180398,AUDUSD,1.36395632
288230383844090864,1734256180445,AUDUSD,1.36508077
288230383844090865,1734256180722,EURGBP,1.39690257
288230383844090866,1734256180387,GBPUSD,1.34150976
288230383844090867,1734256180249,GBPUSD,1.34246567
288230383844090868,1734256190814,EURUSD,1.03102527
288230383844090869,1734256190626,EURUSD,1.03258046
288230383844090870,1734256190964,EURUSD,1.0328145
288230383844090871,1734256190374,EURUSD,1.03227306
288230383844090872,1734256190686,NZDUSD,1.15776859
288230383844090873,1734256190570,AUDUSD,1.36466476
288230383844090874,1734256190841,AUDUSD,1.36370667
288230383844090875,1734256190166,AUDUSD,1.36346288
288230383844090876,1734256190116,EURGBP,1.3963195
288230383844090877,1734256190026,EURGBP,1.3976066
288230383844090878,1734256190431,GBPUSD,1.3424057
288230383844090879,1734256200932,EURUSD,1.03572704
288230383844090880,1734256200954,EURUSD,1.03502447
288230383844090881,1734256200818,EURUSD,1.03474367
288230383844090882,1734256200335,NZDUSD,1.15784213
288230383844090883,1734256200801,NZDUSD,1.15882862
288230383844090884,1734256200819,AUDUSD,1.36114324
288230383844090885,1734256200213,AUDUSD,1.35981657
288230383844090886,1734256200836,AUDUSD,1.35887643
288230383844090887,1734256200924,AUDUSD,1.35808683
288230383844090888,1734256200857,EURGBP,1.39910909
288230383844090889,1734256200309,GBPUSD,1.34351867
288230383844090890,1734256210247,EURUSD,1.03300528
288230383844090891,1734256210403,EURUSD,1.03366649
288230383844090892,1734256210814,EURUSD,1.03145468
288230383844090893,1734256210273,NZDUSD,1.15892935
288230383844090894,1734256210013,NZDUSD,1.15739866
288230383844090895,1734256210845,NZDUSD,1.15685779
288230383844090896,1734256210301,NZDUSD,1.1550452
288230383844090897,1734256210886,AUDUSD,1.35679685
288230383844090898,1734256210834,AUDUSD,1.35749404
288230383844090899,1734256210228,EURGBP,1.39662224
288230383844090900,1734256210536,EURGBP,1.39677188
288230383844090901,1734256210977,GBPUSD,1.34478752
288230383844090902,1734256210328,GBPUSD,1.34511349
288230383844090903,1734256220263,EURUSD,1.03114299
288230383844090904,1734256220346,EURUSD,1.03113438
288230383844090905,1734256220792,NZDUSD,1.15521523
288230383844090906,1734256220553,AUDUSD,1.35844895
288230383844090907,1734256220855,EURGBP,1.39358521
288230383844090908,1734256220414,GBPUSD,1.34533013
288230383844090909,1734256230440,EURUSD,1.03133428
288230383844090910,1734256230375,EURUSD,1.03134552
288230383844090911,1734256230476,NZDUSD,1.15448239
288230383844090912,1734256230292,NZDUSD,1.15566666
288230383844090913,1734256230506,NZDUSD,1.15635688
288230383844090914,1734256230082,NZDUSD,1.15581024
288230383844090915,1734256230672,AUDUSD,1.35883995
288230383844090916,1734256230938,EURGBP,1.39437391
288230383844090917,1734256230272,GBPUSD,1.34683011
288230383844090918,1734256230658,GBPUSD,1.34677907
288230383844090919,1734256240207,EURUSD,1.0310974
288230383844090920,1734256240982,EURUSD,1.03047442
288230383844090921,1734256240313,NZDUSD,1.15531598
288230383844090922,1734256240713,AUDUSD,1.35789213
288230383844090923,1734256240334,AUDUSD,1.35629208
288230383844090924,1734256240120,AUDUSD,1.35533072
288230383844090925,1734256240898,AUDUSD,1.35519812
288230383844090926,1734256240861,EURGBP,1.39411176
288230383844090927,1734256240837,GBPUSD,1.34728802
288230383844090928,1734256250108,EURUSD,1.0311247
288230383844090929,1734256250647,EURUSD,1.03247289
288230383844090930,1734256250515,EURUSD,1.03101165
288230383844090931,1734256250270,NZDUSD,1.15535565
288230383844090932,1734256250677,NZDUSD,1.15446214
288230383844090933,1734256250490,NZDUSD,1.15310555
288230383844090934,1734256250972,NZDUSD,1.15469021
288230383844090935,1734256250592,AUDUSD,1.35593947
288230383844090936,1734256250532,AUDUSD,1.35660891
288230383844090937,1734256250184,AUDUSD,1.35898002
288230383844090938,1734256250942,AUDUSD,1.35858007
288230383844090939,1734256250827,EURGBP,1.39337198
288230383844090940,1734256250635,GBPUSD,1.34882343
288230383844090941,1734256260710,EURUSD,1.02999953
288230383844090942,1734256260911,NZDUSD,1.15478364
288230383844090943,1734256260981,NZDUSD,1.15486706
288230383844090944,1734256260778,AUDUSD,1.35921404
288230383844090945,1734256260105,EURGBP,1.39321497
288230383844090946,1734256260239,GBPUSD,1.34726376
288230383844090947,1734256270243,EURUSD,1.02749589
288230383844090948,1734256270869,EURUSD,1.02852107
288230383844090949,1734256270666,NZDUSD,1.157378
288230383844090950,1734256270322,AUDUSD,1.35899199
288230383844090951,1734256270582,AUDUSD,1.35893906
288230383844090952,1734256270545,AUDUSD,1.35795701
288230383844090953,1734256270187,AUDUSD,1.35774009
288230383844090954,1734256270346,EURGBP,1.39368553
288230383844090955,1734256270891,GBPUSD,1.34637192
288230383844090956,1734256270150,GBPUSD,1.34686442
288230383844090957,1734256280722,EURUSD,1.02714097
288230383844090958,1734256280019,NZDUSD,1.15745122
288230383844090959,1734256280270,NZDUSD,1.1558675
288230383844090960,1734256280108,NZDUSD,1.15600349
288230383844090961,1734256280868,AUDUSD,1.35764692
288230383844090962,1734256280839,AUDUSD,1.35685775
288230383844090963,1734256280268,AUDUSD,1.35828628
288230383844090964,1734256280223,AUDUSD,1.35767957
288230383844090965,1734256280334,EURGBP,1.39336492
288230383844090966,1734256280649,EURGBP,1.39109554
288230383844090967,1734256280415,GBPUSD,1.34651868
288230383844090968,1734256280827,GBPUSD,1.34550477
288230383844090969,1734256290807,EURUSD,1.0277203
288230383844090970,1734256290217,NZDUSD,1.15484589
288230383844090971,1734256290415,AUDUSD,1.35698375
288230383844090972,1734256290607,AUDUSD,1.35660123
288230383844090973,1734256290199,EURGBP,1.39000439
288230383844090974,1734256290426,EURGBP,1.38985237
288230383844090975,1734256290619,GBPUSD,1.34505761
288230383844090976,1734256290393,GBPUSD,1.34574071
288230383844090977,1734256300690,EURUSD,1.02800401
288230383844090978,1734256300925,EURUSD,1.02557088
288230383844090979,1734256300900,EURUSD,1.02712359
288230383844090980,1734256300575,NZDUSD,1.15431409
288230383844090981,1734256300522,NZDUSD,1.15348283
288230383844090982,1734256300874,NZDUSD,1.15464496
288230383844090983,1734256300314,NZDUSD,1.15677896
288230383844090984,1734256300006,AUDUSD,1.35632174
288230383844090985,1734256300620,AUDUSD,1.35568454
288230383844090986,1734256300457,AUDUSD,1.35470172
288230383844090987,1734256300838,AUDUSD,1.35631605
288230383844090988,1734256300509,EURGBP,1.38893008
288230383844090989,1734256300535,EURGBP,1.38860707
288230383844090990,1734256300605,GBPUSD,1.34486214
288230383844090991,1734256300139,GBPUSD,1.34331292
288230383844090992,1734256310141,EURUSD,1.02775835
288230383844090993,1734256310161,EURUSD,1.02683844
288230383844090994,1734256310003,EURUSD,1.0261328
288230383844090995,1734256310574,EURUSD,1.02657316
288230383844090996,1734256310552,NZDUSD,1.15693573
288230383844090997,1734256310663,NZDUSD,1.15642359
288230383844090998,1734256310513,AUDUSD,1.3590407
288230383844090999,1734256310583,AUDUSD,1.35879938
288230383844091000,1734256310358,AUDUSD,1.35789831
288230383844091001,1734256310174,EURGBP,1.38821799
288230383844091002,1734256310257,GBPUSD,1.34297067
288230383844091003,1734256310578,GBPUSD,1.34374707
288230383844091004,1734256320336,EURUSD,1.02409735
288230383844091005,1734256320791,EURUSD,1.02315625
288230383844091006,1734256320316,EURUSD,1.02317544
288230383844091007,1734256320103,NZDUSD,1.15641009
288230383844091008,1734256320327,NZDUSD,1.15578321
288230383844091009,1734256320461,NZDUSD,1.15790972
288230383844091010,1734256320524,AUDUSD,1.35762533
288230383844091011,1734256320243,AUDUSD,1.35894982
288230383844091012,1734256320775,AUDUSD,1.35931507
288230383844091013,1734256320349,AUDUSD,1.35891448
288230383844091014,1734256320831,EURGBP,1.38781229
288230383844091015,1734256320065,GBPUSD,1.34259117
288230383844091016,1734256330776,EURUSD,1.02315877
288230383844091017,1734256330868,EURUSD,1.02284327
288230383844091018,1734256330913,EURUSD,1.02123591
288230383844091019,1734256330463,NZDUSD,1.15705599
288230383844091020,1734256330421,NZDUSD,1.15670155
288230383844091021,1734256330346,NZDUSD,1.15717096
288230383844091022,1734256330748,AUDUSD,1.35876445
288230383844091023,1734256330987,AUDUSD,1.35787411
288230383844091024,1734256330302,AUDUSD,1.35567696
288230383844091025,1734256330902,EURGBP,1.38914189
288230383844091026,1734256330804,EURGBP,1.38884015
288230383844091027,1734256330196,GBPUSD,1.34287906
288230383844091028,1734256330952,GBPUSD,1.34185292
288230383844091029,1734256340059,EURUSD,1.02117151
288230383844091030,1734256340525,NZDUSD,1.15627359
288230383844091031,1734256340859,AUDUSD,1.35779437
288230383844091032,1734256340400,AUDUSD,1.35673353
288230383844091033,1734256340879,AUDUSD,1.35686953
288230383844091034,1734256340447,AUDUSD,1.35775424
288230383844091035,1734256340395,EURGBP,1.38925904
288230383844091036,1734256340282,GBPUSD,1.34160496
288230383844091037,1734256350671,EURUSD,1.02170462
288230383844091038,1734256350322,EURUSD,1.02397779
288230383844091039,1734256350319,EURUSD,1.0234818
288230383844091040,1734256350754,EURUSD,1.02410611
288230383844091041,1734256350442,NZDUSD,1.15555075
288230383844091042,1734256350732,NZDUSD,1.15504664
288230383844091043,1734256350973,NZDUSD,1.15384695
288230383844091044,1734256350091,NZDUSD,1.15293984
288230383844091045,1734256350366,AUDUSD,1.3566647
288230383844091046,1734256350369,AUDUSD,1.35664674
288230383844091047,1734256350902,EURGBP,1.38960621
288230383844091048,1734256350144,GBPUSD,1.34317364
288230383844091049,1734256360182,EURUSD,1.02311233
288230383844091050,1734256360161,EURUSD,1.02246981
288230383844091051,1734256360917,EURUSD,1.0235142
288230383844091052,1734256360194,EURUSD,1.02392371
288230383844091053,1734256360495,NZDUSD,1.15312654
288230383844091054,1734256360658,NZDUSD,1.15343038
288230383844091055,1734256360753,NZDUSD,1.15264682
288230383844091056,1734256360140,AUDUSD,1.35758153
288230383844091057,1734256360505,AUDUSD,1.35752944
288230383844091058,1734256360121,AUDUSD,1.356784
288230383844091059,1734256360052,AUDUSD,1.35718316
288230383844091060,1734256360524,EURGBP,1.39038178
288230383844091061,1734256360531,EURGBP,1.39071591
288230383844091062,1734256360163,GBPUSD,1.34261571
288230383844091063,1734256360248,GBPUSD,1.3434793
288230383844091064,1734256370775,EURUSD,1.02458709
288230383844091065,1734256370395,NZDUSD,1.15378978
288230383844091066,1734256370782,NZDUSD,1.15151941
288230383844091067,1734256370680,NZDUSD,1.15148277
288230383844091068,1734256370135,AUDUSD,1.35731701
288230383844091069,1734256370249,EURGBP,1.38945343
288230383844091070,1734256370089,GBPUSD,1.34355038
288230383844091071,1734256370727,GBPUSD,1.34323115
288230383844091072,1734256380085,EURUSD,1.02461416
288230383844091073,1734256380043,NZDUSD,1.15088202
288230383844091074,1734256380268,NZDUSD,1.15172212
288230383844091075,1734256380254,AUDUSD,1.3567252
288230383844091076,1734256380884,AUDUSD,1.35665522
288230383844091077,1734256380679,EURGBP,1.38960207
288230383844091078,1734256380230,EURGBP,1.39106784
288230383844091079,1734256380719,GBPUSD,1.34235343
288230383844091080,1734256390777,EURUSD,1.02558555
288230383844091081,1734256390333,EURUSD,1.0241316
288230383844091082,1734256390618,EURUSD,1.02430025
288230383844091083,1734256390350,NZDUSD,1.15017805
288230383844091084,1734256390991,AUDUSD,1.35742253
288230383844091085,1734256390559,AUDUSD,1.35867191
288230383844091086,1734256390278,AUDUSD,1.35675594
288230383844091087,1734256390684,AUDUSD,1.35739354
288230383844091088,1734256390995,EURGBP,1.39252152
288230383844091089,1734256390300,GBPUSD,1.34389077
288230383844091090,1734256400375,EURUSD,1.02308706
288230383844091091,1734256400258,EURUSD,1.023114
288230383844091092,1734256400152,EURUSD,1.0231204
288230383844091093,1734256400280,EURUSD,1.0236703
288230383844091094,1734256400519,NZDUSD,1.15034044
288230383844091095,1734256400706,AUDUSD,1.35738431
288230383844091096,1734256400285,EURGBP,1.39252153
288230383844091097,1734256400897,EURGBP,1.3929552
288230383844091098,1734256400869,GBPUSD,1.34359913
288230383844091099,1734256410649,EURUSD,1.02368337
288230383844091100,1734256410980,EURUSD,1.02334384
288230383844091101,1734256410257,EURUSD,1.02302693
288230383844091102,1734256410332,EURUSD,1.02391063
288230383844091103,1734256410242,NZDUSD,1.15050059
288230383844091104,1734256410127,NZDUSD,1.15073137
288230383844091105,1734256410360,NZDUSD,1.15129239
288230383844091106,1734256410810,AUDUSD,1.3569484
288230383844091107,1734256410609,AUDUSD,1.35887829
288230383844091108,1734256410363,AUDUSD,1.35985724
288230383844091109,1734256410917,EURGBP,1.39154747
288230383844091110,1734256410204,EURGBP,1.39196825
288230383844091111,1734256410248,GBPUSD,1.34255368
288230383844091112,1734256420483,EURUSD,1.02403329
288230383844091113,1734256420168,EURUSD,1.0235455
288230383844091114,1734256420979,NZDUSD,1.15028436
288230383844091115,1734256420988,NZDUSD,1.1511811
288230383844091116,1734256420944,NZDUSD,1.15275563
